run_regime,partner_origin,epoch,seed_count,total_hits,total_tested,aggregate_hit_fraction,mean_seed_hit_fraction,seed_hit_fraction_variance,seed_hit_fraction_sd,seed_hit_fraction_q25,seed_hit_fraction_median,seed_hit_fraction_q75
N,all,5800,4,52652,524288,0.100425720215,0.100425720215,4.14787791669e-07,0.000644040209668,0.100185394287,0.100353240967,0.100593566895
N,all,5900,4,52722,524288,0.100559234619,0.100559234619,1.56365179767e-07,0.000395430372844,0.100269317627,0.100456237793,0.100746154785
N,all,6000,4,52379,524288,0.0999050140381,0.0999050140381,2.12899370429e-07,0.000461410197578,0.0995979309082,0.0997619628906,0.100069046021
N,all,6100,4,52273,524288,0.099702835083,0.099702835083,1.1588660224e-07,0.00034042121297,0.0995330810547,0.0996932983398,0.0998630523682
N,all,6200,4,52341,524288,0.09983253479,0.09983253479,3.02267532485e-07,0.000549788625278,0.0997047424316,0.100036621094,0.100164413452
N,all,6300,4,52502,524288,0.10013961792,0.10013961792,1.40959552179e-07,0.000375445804583,0.0999164581299,0.100158691406,0.100381851196
N,all,6400,4,52350,524288,0.0998497009277,0.0998497009277,4.81590783844e-07,0.000693967422754,0.0996608734131,0.100006103516,0.10019493103
N,all,6500,4,52312,524288,0.0997772216797,0.0997772216797,1.48999970406e-06,0.00122065544035,0.0990009307861,0.0999412536621,0.100717544556
N,all,6600,4,52046,524288,0.0992698669434,0.0992698669434,8.54042203476e-07,0.000924144038273,0.0990829467773,0.0994911193848,0.0996780395508
N,all,6700,4,52171,524288,0.0995082855225,0.0995082855225,1.64244071736e-06,0.00128157743323,0.0991649627686,0.0999984741211,0.100341796875
N,all,6800,4,52289,524288,0.0997333526611,0.0997333526611,1.05559108003e-06,0.00102741962217,0.0994758605957,0.0998840332031,0.100141525269
N,all,6900,4,52239,524288,0.0996379852295,0.0996379852295,1.03405424549e-06,0.00101688457825,0.0991821289062,0.0997314453125,0.100187301636
N,all,7000,4,52140,524288,0.0994491577148,0.0994491577148,1.44867226481e-06,0.00120360801959,0.0987739562988,0.0989990234375,0.0996742248535
N,all,7100,4,52356,524288,0.0998611450195,0.0998611450195,4.75013318161e-07,0.000689212099546,0.0994777679443,0.0995407104492,0.0999240875244
N,all,7200,4,52132,524288,0.0994338989258,0.0994338989258,3.84054146707e-07,0.00061972102329,0.0990524291992,0.0992546081543,0.0996360778809
N,all,7300,4,52382,524288,0.099910736084,0.099910736084,6.86792191118e-07,0.000828729262859,0.0992107391357,0.0999183654785,0.100618362427
N,all,7400,4,52480,524288,0.10009765625,0.10009765625,4.98723238707e-07,0.000706203397547,0.100017547607,0.100410461426,0.100490570068
N,all,7500,4,52693,524288,0.100503921509,0.100503921509,3.65287026701e-07,0.000604389796986,0.100130081177,0.100601196289,0.100975036621
N,all,7600,4,52862,524288,0.100826263428,0.100826263428,8.53498931974e-07,0.000923850059249,0.100522994995,0.101005554199,0.101308822632
N,all,7700,4,52775,524288,0.100660324097,0.100660324097,1.63960794453e-06,0.00128047176639,0.100324630737,0.10079574585,0.101131439209
N,all,7800,4,52784,524288,0.100677490234,0.100677490234,1.49527719865e-06,0.00122281527577,0.100069046021,0.100566864014,0.101175308228
N,all,7900,4,52484,524288,0.100105285645,0.100105285645,8.58446583152e-07,0.00092652392476,0.0995254516602,0.0997543334961,0.10033416748
N,all,8000,4,52488,524288,0.100112915039,0.100112915039,1.42438026766e-06,0.00119347403309,0.0992622375488,0.0999298095703,0.100780487061
N,all,8100,4,52603,524288,0.100332260132,0.100332260132,5.34826540388e-07,0.000731318357754,0.0999450683594,0.10033416748,0.100721359253
N,all,8200,4,52595,524288,0.100317001343,0.100317001343,1.21319317259e-07,0.000348309226491,0.100082397461,0.100231170654,0.100465774536
N,all,8300,4,52383,524288,0.0999126434326,0.0999126434326,1.54536489087e-07,0.000393111293512,0.0996761322021,0.0999069213867,0.100143432617
N,all,8400,4,52218,524288,0.0995979309082,0.0995979309082,7.78236426413e-08,0.000278968891888,0.0994338989258,0.0996475219727,0.0998115539551
N,all,8500,4,51939,524288,0.0990657806396,0.0990657806396,8.58499940174e-07,0.000926552718508,0.0987396240234,0.0991363525391,0.0994625091553
N,all,8600,4,52207,524288,0.0995769500732,0.0995769500732,8.47052433528e-07,0.000920354515134,0.0990905761719,0.0997085571289,0.10019493103
N,all,8700,4,52300,524288,0.0997543334961,0.0997543334961,2.49245204031e-07,0.000499244633453,0.099401473999,0.0997619628906,0.100114822388
N,all,8800,4,52145,524288,0.099458694458,0.099458694458,2.13442641931e-07,0.000461998530226,0.0991096496582,0.0993919372559,0.0997409820557
N,all,8900,4,51918,524288,0.0990257263184,0.0990257263184,3.14806432774e-07,0.000561076138125,0.0986862182617,0.099048614502,0.0993881225586
N,all,9000,4,51915,524288,0.0990200042725,0.0990200042725,5.8764029139e-07,0.000766576996387,0.0988445281982,0.0993003845215,0.0994758605957
N,all,9100,4,51819,524288,0.0988368988037,0.0988368988037,1.00099229409e-06,0.00100049602403,0.0983219146729,0.0985908508301,0.0991058349609
N,all,9200,4,51852,524288,0.0988998413086,0.0988998413086,7.11103590826e-07,0.000843269583719,0.0985851287842,0.0990524291992,0.0993671417236
N,all,9300,4,51898,524288,0.0989875793457,0.0989875793457,7.9416592295e-07,0.000891159875078,0.0982818603516,0.0990371704102,0.0997428894043
N,all,9400,4,52114,524288,0.0993995666504,0.0993995666504,4.5345708107e-07,0.000673392219341,0.0991325378418,0.0994338989258,0.0997009277344
N,all,9500,4,52177,524288,0.0995197296143,0.0995197296143,6.69441457527e-07,0.000818194021933,0.0992736816406,0.0995674133301,0.0998134613037
N,all,9600,4,52270,524288,0.0996971130371,0.0996971130371,4.50352672487e-07,0.000671083208319,0.0994415283203,0.0997619628906,0.100017547607
N,all,9700,4,51992,524288,0.0991668701172,0.0991668701172,3.55493587752e-07,0.000596232830153,0.0988216400146,0.0989112854004,0.0992565155029
N,all,9800,4,52223,524288,0.0996074676514,0.0996074676514,9.6525279029e-07,0.000982472793664,0.0990543365479,0.0995979309082,0.100151062012
N,all,9900,4,51976,524288,0.0991363525391,0.0991363525391,2.97441147268e-07,0.000545381652852,0.0989627838135,0.0992240905762,0.0993976593018
N,all,10000,4,52019,524288,0.0992183685303,0.0992183685303,1.01736804936e-06,0.00100864664247,0.0988922119141,0.0993309020996,0.0996570587158
N,all,10100,4,51903,524288,0.0989971160889,0.0989971160889,4.78753160375e-07,0.000691919908931,0.0986309051514,0.0989112854004,0.0992774963379
N,all,10200,4,52030,524288,0.0992393493652,0.0992393493652,9.2691819494e-07,0.000962765908692,0.0986766815186,0.0989646911621,0.0995273590088
N,all,10300,4,51935,524288,0.0990581512451,0.0990581512451,7.11467388707e-07,0.000843485262887,0.0983638763428,0.0989036560059,0.0995979309082
N,all,10400,4,51998,524288,0.099178314209,0.099178314209,8.51636286825e-07,0.000922841420194,0.0987491607666,0.0993041992188,0.0997333526611
N,all,10500,4,51879,524288,0.0989513397217,0.0989513397217,3.61290100651e-07,0.000601074122427,0.0987071990967,0.0989761352539,0.0992202758789
N,all,10600,4,51927,524288,0.0990428924561,0.0990428924561,6.91948419747e-07,0.000831834370381,0.0985984802246,0.0990409851074,0.0994853973389
N,all,10700,4,51924,524288,0.0990371704102,0.0990371704102,6.56582415104e-08,0.00025623864172,0.0988426208496,0.098991394043,0.0991859436035
N,all,10800,4,51793,524288,0.0987873077393,0.0987873077393,8.1776912945e-08,0.000285966629076,0.0987358093262,0.0988578796387,0.0989093780518
N,all,10900,4,51904,524288,0.0989990234375,0.0989990234375,4.98994874458e-07,0.000706395692553,0.0986042022705,0.0987167358398,0.0991115570068
N,all,11000,4,51879,524288,0.0989513397217,0.0989513397217,3.80615044075e-07,0.000616940065221,0.0985107421875,0.0987701416016,0.0992107391357
N,all,11100,4,51797,524288,0.0987949371338,0.0987949371338,3.53257443445e-07,0.000594354644506,0.0985088348389,0.0986442565918,0.0989303588867
N,all,11200,4,51994,524288,0.0991706848145,0.0991706848145,3.49420588464e-07,0.00059111808335,0.0986843109131,0.0991249084473,0.0996112823486
N,all,11300,4,52065,524288,0.0993061065674,0.0993061065674,2.35988409258e-07,0.000485786382331,0.0990543365479,0.099422454834,0.0996742248535
N,all,11400,4,52104,524288,0.0993804931641,0.0993804931641,5.10597601533e-07,0.00071456112512,0.0989303588867,0.0995101928711,0.0999603271484
N,all,11500,4,52203,524288,0.0995693206787,0.0995693206787,9.50870647406e-08,0.000308361905463,0.0993938446045,0.0994300842285,0.0996055603027
N,all,11600,4,52306,524288,0.0997657775879,0.0997657775879,1.11351255327e-07,0.000333693355234,0.0996055603027,0.0998611450195,0.100021362305
N,all,11700,4,52310,524288,0.0997734069824,0.0997734069824,5.21928692857e-09,7.22446325243e-05,0.0997447967529,0.0997657775879,0.0997943878174
N,all,11800,4,52516,524288,0.100166320801,0.100166320801,2.19132440786e-07,0.000468115841203,0.0999431610107,0.100006103516,0.100229263306
N,all,11900,4,52560,524288,0.100250244141,0.100250244141,9.46456566453e-07,0.000972859993243,0.0995712280273,0.10033416748,0.101013183594
N,all,12000,4,52613,524288,0.100351333618,0.100351333618,1.39133286818e-06,0.00117954773883,0.0993900299072,0.100124359131,0.101085662842
N,all,12100,4,52288,524288,0.0997314453125,0.0997314453125,1.73136747132e-06,0.00131581437571,0.0990295410156,0.0992240905762,0.099925994873
N,all,12200,4,52217,524288,0.0995960235596,0.0995960235596,6.25514076091e-07,0.000790894478481,0.0991668701172,0.0994033813477,0.09983253479
N,all,12300,4,52083,524288,0.0993404388428,0.0993404388428,7.24544709859e-07,0.000851201920733,0.0990505218506,0.0993499755859,0.0996398925781
N,all,12400,4,52249,524288,0.0996570587158,0.0996570587158,9.20704527137e-07,0.000959533494536,0.0992431640625,0.0998306274414,0.100244522095
N,all,12500,4,52105,524288,0.0993824005127,0.0993824005127,1.3241757794e-07,0.000363892261445,0.0992164611816,0.0992622375488,0.0994281768799
N,all,12600,4,51880,524288,0.0989532470703,0.0989532470703,1.68608191113e-07,0.000410619277571,0.0987644195557,0.0988121032715,0.0990009307861
N,all,12700,4,51953,524288,0.0990924835205,0.0990924835205,5.8687874116e-08,0.00024225580306,0.0989875793457,0.0990371704102,0.099142074585
N,all,12800,4,52056,524288,0.0992889404297,0.0992889404297,5.73035019139e-07,0.000756990765558,0.0988140106201,0.0994338989258,0.0999088287354
N,all,12900,4,52245,524288,0.0996494293213,0.0996494293213,2.48250823158e-07,0.000498247752787,0.0994052886963,0.0996322631836,0.0998764038086
N,all,13000,4,52132,524288,0.0994338989258,0.0994338989258,1.29213246206e-06,0.0011367200456,0.098876953125,0.0991287231445,0.0996856689453
N,all,13100,4,52015,524288,0.0992107391357,0.0992107391357,8.27688684997e-07,0.000909773974676,0.0986576080322,0.0990676879883,0.0996208190918
N,all,13200,4,52095,524288,0.0993633270264,0.0993633270264,2.94467705923e-07,0.000542648786899,0.0989475250244,0.0993537902832,0.0997695922852
N,all,13300,4,51923,524288,0.0990352630615,0.0990352630615,9.53262012141e-07,0.000976351377395,0.0986175537109,0.0992851257324,0.099702835083
N,all,13400,4,51922,524288,0.0990333557129,0.0990333557129,7.89392894755e-07,0.000888477852709,0.0982723236084,0.0989646911621,0.0997257232666
N,all,13500,4,51805,524288,0.0988101959229,0.0988101959229,5.89207047597e-08,0.00024273587448,0.0986156463623,0.0987854003906,0.0989799499512
N,all,13600,4,51835,524288,0.0988674163818,0.0988674163818,1.42933762011e-07,0.000378065817036,0.0986804962158,0.0989685058594,0.0991554260254
N,all,13700,4,51710,524288,0.0986289978027,0.0986289978027,2.82986244808e-07,0.000531964514613,0.0983428955078,0.0984687805176,0.0987548828125
N,all,13800,4,51904,524288,0.0989990234375,0.0989990234375,9.58757785459e-07,0.00097916177696,0.0986347198486,0.0992660522461,0.099630355835
N,all,13900,4,51883,524288,0.0989589691162,0.0989589691162,2.4778516187e-07,0.000497780234511,0.0985832214355,0.099006652832,0.0993824005127
N,all,14000,4,51985,524288,0.0991535186768,0.0991535186768,2.81312774556e-07,0.000530389267007,0.0988101959229,0.0991821289062,0.0995254516602
N,all,14100,4,52286,524288,0.0997276306152,0.0997276306152,2.43482645601e-07,0.000493439606843,0.099573135376,0.0997543334961,0.0999088287354
N,all,14200,4,52192,524288,0.0995483398438,0.0995483398438,1.35119383534e-07,0.000367585885928,0.0993461608887,0.0995330810547,0.0997352600098
N,all,14300,4,51942,524288,0.0990715026855,0.0990715026855,4.39215606699e-07,0.000662733435628,0.0987892150879,0.0990180969238,0.0993003845215
N,all,14400,4,51899,524288,0.0989894866943,0.0989894866943,1.75264722202e-06,0.00132387583331,0.0980548858643,0.099048614502,0.099983215332
N,all,14500,4,51882,524288,0.0989570617676,0.0989570617676,1.05668247367e-06,0.0010279506183,0.0985469818115,0.0991706848145,0.0995807647705
N,all,14600,4,51991,524288,0.0991649627686,0.0991649627686,1.89859323048e-06,0.00137789449178,0.0988655090332,0.0995597839355,0.0998592376709
N,all,14700,4,51795,524288,0.0987911224365,0.0987911224365,4.17751531738e-07,0.000646337010961,0.0983963012695,0.0988731384277,0.0992679595947
N,all,14800,4,52049,524288,0.0992755889893,0.0992755889893,1.65246698695e-07,0.000406505471913,0.0989551544189,0.0992889404297,0.099609375
N,all,14900,4,52007,524288,0.0991954803467,0.0991954803467,1.21241707044e-07,0.000348197798736,0.0990524291992,0.0991287231445,0.099271774292
N,all,15000,4,51983,524288,0.0991497039795,0.0991497039795,5.68858619469e-07,0.000754227167019,0.0985488891602,0.0989685058594,0.0995693206787
N,all,15100,4,51878,524288,0.098949432373,0.098949432373,1.15423851336e-06,0.00107435492895,0.0986709594727,0.0992546081543,0.0995330810547
N,all,15200,4,51909,524288,0.0990085601807,0.0990085601807,5.21593998807e-07,0.000722214648707,0.0986366271973,0.0990142822266,0.09938621521
N,all,15300,4,51833,524288,0.0988636016846,0.0988636016846,3.30284819938e-07,0.000574704115122,0.0984058380127,0.098876953125,0.0993347167969
N,all,15400,4,51879,524288,0.0989513397217,0.0989513397217,7.24738735395e-07,0.000851315884613,0.098539352417,0.0986480712891,0.0990600585938
N,all,15500,4,51761,524288,0.098726272583,0.098726272583,8.91911137539e-07,0.000944410470896,0.0979442596436,0.0986595153809,0.0994415283203
N,all,15600,4,51776,524288,0.0987548828125,0.0987548828125,3.51845907668e-07,0.000593166003466,0.0984306335449,0.0988349914551,0.0991592407227
N,all,15700,4,51686,524288,0.0985832214355,0.0985832214355,3.61100925754e-07,0.000600916737788,0.0981140136719,0.0984649658203,0.098934173584
N,all,15800,4,51750,524288,0.098705291748,0.098705291748,1.83567559967e-07,0.000428447849764,0.0984687805176,0.0986518859863,0.0988883972168
N,all,15900,4,51946,524288,0.0990791320801,0.0990791320801,7.18573573977e-07,0.000847687191113,0.0989112854004,0.0993499755859,0.0995178222656
N,all,16000,4,51847,524288,0.0988903045654,0.0988903045654,7.82403124807e-07,0.000884535541856,0.0984115600586,0.0986480712891,0.0991268157959
R,N-derived,100,4,35420,524288,0.0675582885742,0.0675582885742,7.67487411698e-07,0.000876063588844,0.0670509338379,0.0675964355469,0.0681037902832
R,N-derived,200,4,46312,524288,0.0883331298828,0.0883331298828,2.82974603275e-06,0.0016821848985,0.0872764587402,0.0876998901367,0.0887565612793
R,N-derived,300,4,53977,524288,0.102952957153,0.102952957153,2.38202725692e-06,0.00154338175994,0.102125167847,0.102340698242,0.103168487549
R,N-derived,400,4,60142,524288,0.114711761475,0.114711761475,3.29181784764e-06,0.00181433675144,0.113380432129,0.114532470703,0.115863800049
R,N-derived,500,4,65060,524288,0.124092102051,0.124092102051,3.22637303422e-06,0.00179621074326,0.122762680054,0.123844146729,0.125173568726
R,N-derived,600,4,69027,524288,0.131658554077,0.131658554077,2.10926615788e-06,0.00145233128379,0.131061553955,0.131721496582,0.132318496704
R,N-derived,700,4,72158,524288,0.137630462646,0.137630462646,3.2345415093e-06,0.00179848311343,0.136814117432,0.13761138916,0.138427734375
R,N-derived,800,4,74368,524288,0.141845703125,0.141845703125,3.08477319777e-06,0.00175635224194,0.140548706055,0.141334533691,0.142631530762
R,N-derived,900,4,75935,524288,0.144834518433,0.144834518433,3.32836740805e-06,0.00182438137681,0.143907546997,0.144737243652,0.145664215088
R,N-derived,1000,4,76572,524288,0.146049499512,0.146049499512,6.30881792555e-06,0.00251173603819,0.144403457642,0.145587921143,0.147233963013
R,N-derived,1100,4,76596,524288,0.146095275879,0.146095275879,8.59482679516e-06,0.00293169350294,0.144479751587,0.144924163818,0.14653968811
R,N-derived,1200,4,75939,524288,0.144842147827,0.144842147827,1.56195358916e-05,0.00395215585366,0.142589569092,0.143245697021,0.145498275757
R,N-derived,1300,4,74320,524288,0.141754150391,0.141754150391,2.61704747876e-05,0.00511570863005,0.139152526855,0.139755249023,0.142356872559
R,N-derived,1400,4,72014,524288,0.137355804443,0.137355804443,3.87510323587e-05,0.00622503271948,0.134069442749,0.134986877441,0.138273239136
R,N-derived,1500,4,69185,524288,0.131959915161,0.131959915161,4.18697551747e-05,0.00647068428952,0.128364562988,0.12943649292,0.133031845093
R,N-derived,1600,4,65578,524288,0.125080108643,0.125080108643,3.80129592183e-05,0.00616546504477,0.121601104736,0.122676849365,0.126155853271
R,N-derived,1700,4,60367,524288,0.115140914917,0.115140914917,4.47610606595e-06,0.00211568099343,0.113859176636,0.115394592285,0.116676330566
R,N-derived,1800,4,52357,524288,0.0998630523682,0.0998630523682,0.000117529935475,0.0108411224269,0.0975570678711,0.103858947754,0.106164932251
R,N-derived,1900,4,45079,524288,0.0859813690186,0.0859813690186,0.000386874671676,0.0196691299166,0.0840358734131,0.0949287414551,0.0968742370605
R,N-derived,2000,4,39254,524288,0.0748710632324,0.0748710632324,0.000455535657238,0.0213432813138,0.0723724365234,0.084545135498,0.087043762207
R,N-derived,2100,4,34007,524288,0.0648632049561,0.0648632049561,0.000429481515312,0.0207239358065,0.0623722076416,0.0738792419434,0.0763702392578
R,N-derived,2200,4,29323,524288,0.05592918396,0.05592918396,0.000345348627889,0.0185835579986,0.0532073974609,0.0632400512695,0.0659618377686
R,N-derived,2300,4,24522,524288,0.0467720031738,0.0467720031738,0.000267303490546,0.0163494186608,0.0440425872803,0.0526924133301,0.0554218292236
R,N-derived,2400,4,20324,524288,0.0387649536133,0.0387649536133,0.000190537772141,0.0138035420143,0.0360069274902,0.0432090759277,0.0459671020508
R,N-derived,2500,4,16699,524288,0.0318508148193,0.0318508148193,0.000122516430565,0.011068714043,0.0292816162109,0.0347480773926,0.037317276001
R,N-derived,2600,4,13735,524288,0.0261974334717,0.0261974334717,6.96012430126e-05,0.00834273594288,0.0239677429199,0.0278663635254,0.0300960540771
R,N-derived,2700,4,11262,524288,0.0214805603027,0.0214805603027,3.87249165215e-05,0.00622293471936,0.0194664001465,0.022705078125,0.0247192382812
R,N-derived,2800,4,9380,524288,0.0178909301758,0.0178909301758,2.01688380912e-05,0.00449097295596,0.0165348052979,0.0189476013184,0.0203037261963
R,N-derived,2900,4,7929,524288,0.0151233673096,0.0151233673096,1.0226945354e-05,0.00319795956103,0.0144329071045,0.0161933898926,0.0168838500977
R,N-derived,3000,4,6897,524288,0.0131549835205,0.0131549835205,7.16832679852e-06,0.0026773731153,0.012638092041,0.0141792297363,0.0146961212158
R,N-derived,3100,4,6069,524288,0.0115756988525,0.0115756988525,4.15949519568e-06,0.00203948405134,0.010669708252,0.0121192932129,0.0130252838135
R,N-derived,3200,4,5414,524288,0.010326385498,0.010326385498,2.25001713261e-06,0.00150000571086,0.0097484588623,0.0106925964355,0.0112705230713
R,N-derived,3300,4,5029,524288,0.00959205627441,0.00959205627441,1.98051081194e-06,0.00140730622536,0.00894927978516,0.00996398925781,0.0106067657471
R,N-derived,3400,4,4559,524288,0.00869560241699,0.00869560241699,8.7607865377e-07,0.000935990733806,0.00827026367188,0.00872802734375,0.00915336608887
R,N-derived,3500,4,4250,524288,0.00810623168945,0.00810623168945,8.80662507067e-07,0.000938436202982,0.00753974914551,0.00811767578125,0.0086841583252
R,N-derived,3600,4,4091,524288,0.00780296325684,0.00780296325684,1.12699247741e-06,0.00106159901913,0.00692558288574,0.00774765014648,0.00862503051758
R,N-derived,3700,4,3833,524288,0.00731086730957,0.00731086730957,7.90396976906e-07,0.000889042730641,0.00656700134277,0.00731658935547,0.00806045532227
R,N-derived,3800,4,3717,524288,0.00708961486816,0.00708961486816,4.41306231854e-07,0.000664308837706,0.00661277770996,0.00702667236328,0.00750350952148
R,N-derived,3900,4,3588,524288,0.00684356689453,0.00684356689453,2.9713070641e-07,0.000545096969731,0.00646781921387,0.00664520263672,0.00702095031738
R,N-derived,4000,4,3516,524288,0.00670623779297,0.00670623779297,3.57744283974e-07,0.000598117282792,0.00630187988281,0.00661849975586,0.00702285766602
R,N-derived,4100,4,3469,524288,0.00661659240723,0.00661659240723,2.3226311896e-07,0.000481936841256,0.00632667541504,0.00648880004883,0.00677871704102
R,N-derived,4200,4,3494,524288,0.00666427612305,0.00666427612305,1.33702997118e-07,0.000365654204294,0.00644683837891,0.00661468505859,0.00683212280273
R,N-derived,4300,4,3486,524288,0.00664901733398,0.00664901733398,6.59880849222e-08,0.000256881460838,0.00643730163574,0.00664520263672,0.00685691833496
R,N-derived,4400,4,3572,524288,0.00681304931641,0.00681304931641,4.82347483436e-08,0.000219624106927,0.00667953491211,0.0068244934082,0.0069580078125
R,N-derived,4500,4,3686,524288,0.00703048706055,0.00703048706055,3.03649964432e-08,0.000174255549246,0.00692367553711,0.00696182250977,0.0070686340332
R,N-derived,4600,4,3855,524288,0.00735282897949,0.00735282897949,9.07408927257e-08,0.00030123229031,0.00710868835449,0.00732040405273,0.00756454467773
R,N-derived,4700,4,3924,524288,0.00748443603516,0.00748443603516,6.18165358901e-08,0.000248629314221,0.0073413848877,0.00749588012695,0.00763893127441
R,N-derived,4800,4,4150,524288,0.00791549682617,0.00791549682617,8.46145364145e-08,0.000290885778983,0.00786781311035,0.00804138183594,0.00808906555176
R,N-derived,4900,4,4324,524288,0.00824737548828,0.00824737548828,1.82267588874e-07,0.00042692808396,0.00802803039551,0.00833511352539,0.00855445861816
R,N-derived,5000,4,4476,524288,0.00853729248047,0.00853729248047,1.5910093983e-08,0.000126135221025,0.00848770141602,0.00857543945312,0.00862503051758
R,N-derived,5100,4,4867,524288,0.0092830657959,0.0092830657959,3.70098860003e-07,0.000608357510024,0.00893402099609,0.00932693481445,0.00967597961426
R,N-derived,5200,4,5200,524288,0.00991821289062,0.00991821289062,5.10675211747e-07,0.000714615429268,0.00974273681641,0.0101165771484,0.0102920532227
R,N-derived,5300,4,5372,524288,0.0102462768555,0.0102462768555,4.93251718581e-07,0.000702318815482,0.00981903076172,0.0101127624512,0.0105400085449
R,N-derived,5400,4,5755,524288,0.0109767913818,0.0109767913818,3.96525138058e-07,0.000629702420241,0.0107021331787,0.0108337402344,0.0111083984375
R,N-derived,5500,4,6155,524288,0.011739730835,0.011739730835,7.04249638754e-07,0.000839195828608,0.0111522674561,0.0117111206055,0.0122985839844
R,N-derived,5600,4,6550,524288,0.0124931335449,0.0124931335449,1.21267900492e-06,0.00110121705622,0.0116367340088,0.0122947692871,0.0131511688232
R,N-derived,5700,4,7043,524288,0.0134334564209,0.0134334564209,6.68898186026e-07,0.000817861960251,0.01296043396,0.0133628845215,0.0138359069824
R,N-derived,5800,4,7414,524288,0.0141410827637,0.0141410827637,1.47383737688e-06,0.00121401704143,0.0131664276123,0.0139122009277,0.0148868560791
R,N-derived,5900,4,8108,524288,0.0154647827148,0.0154647827148,1.91770959646e-06,0.00138481392124,0.0144653320312,0.0153694152832,0.0163688659668
R,N-derived,6000,4,8605,524288,0.0164127349854,0.0164127349854,2.3008469725e-06,0.00151685430167,0.0154666900635,0.0165138244629,0.0174598693848
R,N-derived,6100,4,9197,524288,0.017541885376,0.017541885376,3.37489473168e-06,0.00183708865646,0.0163154602051,0.0176811218262,0.0189075469971
R,N-derived,6200,4,9879,524288,0.0188426971436,0.0188426971436,4.1126574312e-06,0.00202796879444,0.0178298950195,0.0193977355957,0.0204105377197
R,N-derived,6300,4,10642,524288,0.0202980041504,0.0202980041504,4.5940784427e-06,0.00214338014424,0.0194797515869,0.0209083557129,0.0217266082764
R,N-derived,6400,4,11473,524288,0.0218830108643,0.0218830108643,5.93766162638e-06,0.00243673175101,0.0207462310791,0.0225944519043,0.0237312316895
R,N-derived,6500,4,12396,524288,0.0236434936523,0.0236434936523,5.04074463e-06,0.00224516026822,0.0226745605469,0.0243034362793,0.0252723693848
R,N-derived,6600,4,13243,524288,0.0252590179443,0.0252590179443,3.91028879676e-06,0.00197744501738,0.0244255065918,0.02587890625,0.0267124176025
R,N-derived,6700,4,14025,524288,0.0267505645752,0.0267505645752,5.32446332121e-06,0.00230747986366,0.0265254974365,0.0277061462402,0.0279312133789
R,N-derived,6800,4,14872,524288,0.0283660888672,0.0283660888672,7.35969903568e-06,0.00271287652422,0.027774810791,0.0291366577148,0.029727935791
R,N-derived,6900,4,15661,524288,0.0298709869385,0.0298709869385,1.15643633762e-05,0.00340064161244,0.0293502807617,0.0310325622559,0.0315532684326
R,N-derived,7000,4,16691,524288,0.0318355560303,0.0318355560303,1.42041584089e-05,0.00376884045946,0.030855178833,0.0329055786133,0.0338859558105
R,N-derived,7100,4,17690,524288,0.0337409973145,0.0337409973145,1.69441918842e-05,0.00411633233404,0.0324249267578,0.034496307373,0.0358123779297
R,N-derived,7200,4,18723,524288,0.0357112884521,0.0357112884521,1.78392268329e-05,0.00422365088909,0.0345478057861,0.0361251831055,0.0372886657715
R,N-derived,7300,4,19907,524288,0.0379695892334,0.0379695892334,1.82473401461e-05,0.00427169054897,0.0365409851074,0.038257598877,0.0396862030029
R,N-derived,7400,4,21064,524288,0.0401763916016,0.0401763916016,1.84638580928e-05,0.00429695916816,0.0388870239258,0.040771484375,0.0420608520508
R,N-derived,7500,4,22368,524288,0.0426635742188,0.0426635742188,1.76670728251e-05,0.00420322171972,0.0412845611572,0.0432395935059,0.0446186065674
R,N-derived,7600,4,23694,524288,0.0451927185059,0.0451927185059,1.59883444818e-05,0.0039985427948,0.0440998077393,0.0457878112793,0.0468807220459
R,N-derived,7700,4,24751,524288,0.0472087860107,0.0472087860107,1.2842991661e-05,0.0035837119947,0.0466537475586,0.0482559204102,0.0488109588623
R,N-derived,7800,4,25664,524288,0.0489501953125,0.0489501953125,9.10022451232e-06,0.00301665783812,0.0485744476318,0.0500717163086,0.0504474639893
R,N-derived,7900,4,26495,524288,0.0505352020264,0.0505352020264,7.6914584497e-06,0.00277334787751,0.0495834350586,0.0514183044434,0.0523700714111
R,N-derived,8000,4,27400,524288,0.0522613525391,0.0522613525391,8.07670100282e-06,0.00284195372989,0.0510120391846,0.0527572631836,0.0540065765381
R,N-derived,8100,4,28408,524288,0.0541839599609,0.0541839599609,5.4290285334e-06,0.00233002758211,0.0532836914062,0.0545082092285,0.0554084777832
R,N-derived,8200,4,29507,524288,0.0562801361084,0.0562801361084,4.70897551471e-06,0.00217001739963,0.0559062957764,0.0570068359375,0.0573806762695
R,N-derived,8300,4,30494,524288,0.058162689209,0.058162689209,4.92283531154e-06,0.00221874633781,0.057092666626,0.058780670166,0.059850692749
R,N-derived,8400,4,31386,524288,0.0598640441895,0.0598640441895,3.137489936e-06,0.00177129611754,0.0588150024414,0.0597877502441,0.0608367919922
R,N-derived,8500,4,32088,524288,0.0612030029297,0.0612030029297,2.5291616718e-06,0.00159033382401,0.0600891113281,0.0609130859375,0.0620269775391
R,N-derived,8600,4,32635,524288,0.0622463226318,0.0622463226318,2.34256246282e-06,0.00153054319208,0.061071395874,0.062084197998,0.0632591247559
R,N-derived,8700,4,33611,524288,0.0641078948975,0.0641078948975,2.56053075039e-06,0.0016001658509,0.0629444122314,0.064136505127,0.065299987793
